운행연월,노드,정류장명,시간대,이용자유형,승차,하차
202606,CNU,충남대학교,18,경로,3,0
202606,CNU,충남대학교,19,경로,6,1
202606,CNU,충남대학교,20,경로,1,0
202606,CNU,충남대학교,21,경로,2,0
202606,CNU,충남대학교,22,경로,4,0
202606,CNU,충남대학교,07,국가유공자,1,0
202606,CNU,충남대학교,13,국가유공자,1,0
202606,CNU,충남대학교,06,일반인,54,25
202606,CNU,충남대학교,07,일반인,38,50
202606,CNU,충남대학교,08,일반인,67,192
202606,CNU,충남대학교,09,일반인,89,172
202606,CNU,충남대학교,10,일반인,136,84
202606,CNU,충남대학교,11,일반인,132,78
202606,CNU,충남대학교,12,일반인,165,159
202606,CNU,충남대학교,13,일반인,155,111
202606,CNU,충남대학교,14,일반인,195,97
202606,CNU,충남대학교,15,일반인,228,85
202606,CNU,충남대학교,16,일반인,296,109
202606,CNU,충남대학교,17,일반인,307,149
202606,CNU,충남대학교,18,일반인,301,173
202606,CNU,충남대학교,19,일반인,163,80
202606,CNU,충남대학교,20,일반인,175,119
202606,CNU,충남대학교,21,일반인,186,143
202606,CNU,충남대학교,22,일반인,167,116
202606,CNU,충남대학교,23,일반인,3,0
202606,CNU,충남대학교,09,어린이,1,0
202606,CNU,충남대학교,11,어린이,1,0
202606,CNU,충남대학교,12,어린이,0,1
202606,CNU,충남대학교,13,어린이,0,1
202606,CNU,충남대학교,15,어린이,1,0
202606,CNU,충남대학교,16,어린이,1,0
202606,CNU,충남대학교,18,어린이,1,0
202606,CNU,충남대학교,06,청소년,2,0
202606,CNU,충남대학교,07,청소년,6,16
202606,CNU,충남대학교,08,청소년,2,15
202606,CNU,충남대학교,09,청소년,2,12
202606,CNU,충남대학교,10,청소년,12,6
202606,CNU,충남대학교,11,청소년,7,5
202606,CNU,충남대학교,12,청소년,17,13
202606,CNU,충남대학교,13,청소년,10,4
202606,CNU,충남대학교,14,청소년,15,8
202606,CNU,충남대학교,15,청소년,14,20
202606,CNU,충남대학교,16,청소년,25,58
202606,CNU,충남대학교,17,청소년,13,17
202606,CNU,충남대학교,18,청소년,17,12
202606,CNU,충남대학교,19,청소년,10,9
202606,CNU,충남대학교,20,청소년,11,2
202606,CNU,충남대학교,21,청소년,9,11
202606,CNU,충남대학교,22,청소년,20,8
202606,CNU,충남대학교,06,경로,1,38
202606,CNU,충남대학교,07,경로,3,13
202606,CNU,충남대학교,08,경로,17,10
202606,CNU,충남대학교,09,경로,32,28
202606,CNU,충남대학교,10,경로,35,27
202606,CNU,충남대학교,11,경로,22,19
202606,CNU,충남대학교,12,경로,30,23
202606,CNU,충남대학교,13,경로,18,13
202606,CNU,충남대학교,14,경로,43,18
202606,CNU,충남대학교,15,경로,45,26
202606,CNU,충남대학교,16,경로,45,27
202606,CNU,충남대학교,17,경로,16,15
202606,CNU,충남대학교,18,경로,4,7
202606,CNU,충남대학교,19,경로,3,2
202606,CNU,충남대학교,20,경로,5,15
202606,CNU,충남대학교,21,경로,7,8
202606,CNU,충남대학교,22,경로,0,7
202606,CNU,충남대학교,09,장애인,1,0
202606,CNU,충남대학교,12,장애인,2,0
202606,CNU,충남대학교,14,장애인,2,0
202606,CNU,충남대학교,15,장애인,3,1
202606,CNU,충남대학교,17,장애인,1,0
202606,CNU,충남대학교,18,장애인,2,1
202606,CNU,충남대학교,19,장애인,0,1
202606,CNU,충남대학교,21,장애인,0,2
202606,CNU,충남대학교,22,장애인,0,3
202606,CNU,충남대학교,07,국가유공자,1,2
202606,CNU,충남대학교,08,국가유공자,0,1
202606,CNU,충남대학교,13,국가유공자,0,1
202606,CNU,충남대학교,14,국가유공자,1,0
202606,CNU,충남대학교,15,국가유공자,1,0
202606,CNU,충남대학교,16,국가유공자,1,0
202606,CNU,충남대학교,17,국가유공자,0,1
202606,CNU,충남대학교,18,국가유공자,0,1
202606,CNU,충남대학교,20,국가유공자,1,0
202606,CNU,충남대학교,06,일반인,38,14
202606,CNU,충남대학교,07,일반인,50,45
202606,CNU,충남대학교,08,일반인,82,144
202606,CNU,충남대학교,09,일반인,53,135
202606,CNU,충남대학교,10,일반인,79,107
202606,CNU,충남대학교,11,일반인,75,79
202606,CNU,충남대학교,12,일반인,116,140
202606,CNU,충남대학교,13,일반인,102,136
202606,CNU,충남대학교,14,일반인,114,104
202606,CNU,충남대학교,15,일반인,144,83
202606,CNU,충남대학교,16,일반인,278,82
202606,CNU,충남대학교,17,일반인,232,86
202606,CNU,충남대학교,18,일반인,276,88
202606,CNU,충남대학교,19,일반인,134,85
202606,CNU,충남대학교,20,일반인,131,46
202606,CNU,충남대학교,21,일반인,106,62
202606,CNU,충남대학교,22,일반인,108,62
202606,CNU,충남대학교,23,일반인,59,23
202606,CNU,충남대학교,13,어린이,0,1
202606,CNU,충남대학교,14,어린이,0,1
202606,CNU,충남대학교,15,어린이,3,1
202606,CNU,충남대학교,16,어린이,4,0
202606,CNU,충남대학교,18,어린이,6,1
202606,CNU,충남대학교,19,어린이,3,1
202606,CNU,충남대학교,06,청소년,1,0
202606,CNU,충남대학교,07,청소년,5,0
202606,CNU,충남대학교,08,청소년,2,13
202606,CNU,충남대학교,09,청소년,1,7
202606,CNU,충남대학교,10,청소년,6,10
202606,CNU,충남대학교,11,청소년,3,6
202606,CNU,충남대학교,12,청소년,11,11
202606,CNU,충남대학교,13,청소년,7,4
202606,CNU,충남대학교,14,청소년,10,10
202606,CNU,충남대학교,15,청소년,6,7
202606,CNU,충남대학교,16,청소년,19,9
202606,CNU,충남대학교,17,청소년,17,6
202606,CNU,충남대학교,18,청소년,6,7
202606,CNU,충남대학교,19,청소년,8,3
202606,CNU,충남대학교,20,청소년,9,1
202606,CNU,충남대학교,21,청소년,9,5
202606,CNU,충남대학교,22,청소년,14,3
202606,CNU,충남대학교,23,청소년,3,1
202606,CNU,충남대학교,06,경로,25,1
202606,CNU,충남대학교,07,경로,32,23
202606,CNU,충남대학교,08,경로,21,4
202606,CNU,충남대학교,09,경로,16,8
202606,CNU,충남대학교,10,경로,15,16
202606,CNU,충남대학교,11,경로,10,18
202606,CNU,충남대학교,12,경로,13,11
202606,CNU,충남대학교,13,경로,30,18
202606,CNU,충남대학교,14,경로,20,15
202606,CNU,충남대학교,15,경로,6,18
202606,CNU,충남대학교,16,경로,11,16
202606,CNU,충남대학교,17,경로,12,13
202606,CNU,충남대학교,18,경로,6,6
202606,CNU,충남대학교,19,경로,5,5
202606,CNU,충남대학교,20,경로,4,6
202606,CNU,충남대학교,21,경로,15,5
202606,CNU,충남대학교,22,경로,0,1
202606,CNU,충남대학교,07,장애인,0,1
202606,CNU,충남대학교,13,장애인,1,0
202606,CNU,충남대학교,18,장애인,2,0
202606,CNU,충남대학교,20,장애인,1,0
202606,CNU,충남대학교,21,장애인,1,0
202606,CNU,충남대학교,05,일반인,29,19
202606,CNU,충남대학교,06,일반인,222,25
202606,CNU,충남대학교,07,일반인,602,132
202606,CNU,충남대학교,08,일반인,721,317
202606,CNU,충남대학교,09,일반인,546,267
202606,CNU,충남대학교,10,일반인,465,195
202606,CNU,충남대학교,11,일반인,522,257
202606,CNU,충남대학교,12,일반인,708,302
202606,CNU,충남대학교,13,일반인,613,261
202606,CNU,충남대학교,14,일반인,728,207
202606,CNU,충남대학교,15,일반인,892,284
202606,CNU,충남대학교,16,일반인,1024,285
202606,CNU,충남대학교,17,일반인,1149,259
202606,CNU,충남대학교,18,일반인,1217,352
202606,CNU,충남대학교,19,일반인,803,218
202606,CNU,충남대학교,20,일반인,800,204
202606,CNU,충남대학교,21,일반인,797,196
202606,CNU,충남대학교,22,일반인,688,113
202606,CNU,충남대학교,11,어린이,1,0
202606,CNU,충남대학교,12,어린이,1,2
202606,CNU,충남대학교,13,어린이,0,1
202606,CNU,충남대학교,14,어린이,1,0
202606,CNU,충남대학교,15,어린이,3,0
202606,CNU,충남대학교,16,어린이,3,1
202606,CNU,충남대학교,17,어린이,1,0
202606,CNU,충남대학교,19,어린이,2,0
202606,CNU,충남대학교,20,어린이,1,0
202606,CNU,충남대학교,05,청소년,3,0
202606,CNU,충남대학교,06,청소년,15,1
202606,CNU,충남대학교,07,청소년,51,3
202606,CNU,충남대학교,08,청소년,37,14
202606,CNU,충남대학교,09,청소년,39,10
202606,CNU,충남대학교,10,청소년,34,9
202606,CNU,충남대학교,11,청소년,44,10
202606,CNU,충남대학교,12,청소년,69,22
202606,CNU,충남대학교,13,청소년,60,12
202606,CNU,충남대학교,14,청소년,66,10
202606,CNU,충남대학교,15,청소년,90,20
202606,CNU,충남대학교,16,청소년,104,12
202606,CNU,충남대학교,17,청소년,76,15
202606,CNU,충남대학교,18,청소년,73,25
202606,CNU,충남대학교,19,청소년,49,17
202606,CNU,충남대학교,20,청소년,57,9
202606,CNU,충남대학교,21,청소년,50,11
202606,CNU,충남대학교,22,청소년,64,5
202606,CNU,충남대학교,05,경로,4,5
202606,CNU,충남대학교,06,경로,35,7
202606,CNU,충남대학교,07,경로,38,4
202606,CNU,충남대학교,08,경로,64,12
202606,CNU,충남대학교,09,경로,102,20
202606,CNU,충남대학교,10,경로,137,15
202606,CNU,충남대학교,11,경로,91,30
202606,CNU,충남대학교,12,경로,99,28
202606,CNU,충남대학교,13,경로,83,27
202606,CNU,충남대학교,14,경로,82,19
202606,CNU,충남대학교,15,경로,166,11
202606,CNU,충남대학교,16,경로,62,21
202606,CNU,충남대학교,17,경로,67,13
202606,CNU,충남대학교,18,경로,25,9
202606,CNU,충남대학교,19,경로,37,8
202606,CNU,충남대학교,20,경로,37,2
202606,CNU,충남대학교,21,경로,22,1
202606,CNU,충남대학교,22,경로,9,1
202606,CNU,충남대학교,07,장애인,0,1
202606,CNU,충남대학교,12,장애인,0,1
202606,CNU,충남대학교,14,장애인,2,1
202606,CNU,충남대학교,20,장애인,1,0
202606,CNU,충남대학교,22,장애인,2,0
202606,CNU,충남대학교,08,국가유공자,1,0
202606,CNU,충남대학교,11,국가유공자,1,0
202606,CNU,충남대학교,12,국가유공자,1,1
202606,CNU,충남대학교,13,국가유공자,1,0
202606,CNU,충남대학교,14,국가유공자,1,0
202606,CNU,충남대학교,15,국가유공자,0,1
202606,CNU,충남대학교,16,국가유공자,1,1
202606,CNU,충남대학교,17,국가유공자,1,0
202606,CNU,충남대학교,22,국가유공자,1,0
202606,CNU,충남대학교,05,일반인,12,8
202606,CNU,충남대학교,06,일반인,54,328
202606,CNU,충남대학교,07,일반인,160,711
202606,CNU,충남대학교,08,일반인,490,1259
202606,CNU,충남대학교,09,일반인,390,855
202606,CNU,충남대학교,10,일반인,230,678
202606,CNU,충남대학교,11,일반인,219,490
202606,CNU,충남대학교,12,일반인,273,683
202606,CNU,충남대학교,13,일반인,317,581
202606,CNU,충남대학교,14,일반인,216,566
202606,CNU,충남대학교,15,일반인,272,606
202606,CNU,충남대학교,16,일반인,325,701
202606,CNU,충남대학교,17,일반인,363,843
202606,CNU,충남대학교,18,일반인,447,1030
202606,CNU,충남대학교,19,일반인,221,561
202606,CNU,충남대학교,20,일반인,199,473
202606,CNU,충남대학교,21,일반인,227,519
202606,CNU,충남대학교,22,일반인,187,420
202606,CNU,충남대학교,23,일반인,62,57
202606,CNU,충남대학교,09,어린이,0,4
202606,CNU,충남대학교,11,어린이,1,1
202606,CNU,충남대학교,12,어린이,0,2
202606,CNU,충남대학교,14,어린이,0,1
202606,CNU,충남대학교,15,어린이,2,2
202606,CNU,충남대학교,16,어린이,1,0
202606,CNU,충남대학교,17,어린이,4,2
202606,CNU,충남대학교,18,어린이,2,0
202606,CNU,충남대학교,19,어린이,0,2
202606,CNU,충남대학교,20,어린이,2,2
202606,CNU,충남대학교,22,어린이,4,0
202606,CNU,충남대학교,23,어린이,1,0
202606,CNU,충남대학교,06,청소년,4,6
202606,CNU,충남대학교,07,청소년,10,31
202606,CNU,충남대학교,08,청소년,38,62
202606,CNU,충남대학교,09,청소년,22,58
202606,CNU,충남대학교,10,청소년,16,53
202606,CNU,충남대학교,11,청소년,16,40
202606,CNU,충남대학교,12,청소년,28,56
202606,CNU,충남대학교,13,청소년,23,43
202606,CNU,충남대학교,14,청소년,9,43
202606,CNU,충남대학교,15,청소년,25,51
202606,CNU,충남대학교,16,청소년,35,68
202606,CNU,충남대학교,17,청소년,23,49
202606,CNU,충남대학교,18,청소년,25,57
202606,CNU,충남대학교,19,청소년,14,26
202606,CNU,충남대학교,20,청소년,18,16
202606,CNU,충남대학교,21,청소년,14,35
202606,CNU,충남대학교,22,청소년,15,18
202606,CNU,충남대학교,23,청소년,2,1
202606,CNU,충남대학교,05,경로,0,33
202606,CNU,충남대학교,06,경로,13,221
202606,CNU,충남대학교,07,경로,37,118
202606,CNU,충남대학교,08,경로,45,140
202606,CNU,충남대학교,09,경로,63,125
202606,CNU,충남대학교,10,경로,82,131
202606,CNU,충남대학교,11,경로,70,115
202606,CNU,충남대학교,12,경로,53,121
202606,CNU,충남대학교,13,경로,61,129
202606,CNU,충남대학교,14,경로,54,119
202606,CNU,충남대학교,15,경로,40,143
202606,CNU,충남대학교,16,경로,28,127
202606,CNU,충남대학교,17,경로,29,102
202606,CNU,충남대학교,18,경로,11,74
202606,CNU,충남대학교,19,경로,12,70
202606,CNU,충남대학교,20,경로,5,53
202606,CNU,충남대학교,21,경로,3,42
202606,CNU,충남대학교,22,경로,2,10
202606,CNU,충남대학교,12,장애인,0,1
202606,CNU,충남대학교,13,장애인,1,1
202606,CNU,충남대학교,15,장애인,1,2
202606,CNU,충남대학교,17,장애인,0,3
202606,CNU,충남대학교,18,장애인,0,1
202606,CNU,충남대학교,19,장애인,1,0
202606,CNU,충남대학교,20,장애인,0,3
202606,CNU,충남대학교,21,장애인,0,4
202606,CNU,충남대학교,22,장애인,0,5
202606,CNU,충남대학교,23,장애인,0,9
202606,CNU,충남대학교,08,국가유공자,0,3
202606,CNU,충남대학교,09,국가유공자,1,2
202606,CNU,충남대학교,10,국가유공자,1,1
202606,CNU,충남대학교,11,국가유공자,0,1
202606,CNU,충남대학교,12,국가유공자,0,4
202606,CNU,충남대학교,13,국가유공자,1,2
202606,CNU,충남대학교,14,국가유공자,0,1
202606,CNU,충남대학교,15,국가유공자,2,5
202606,CNU,충남대학교,16,국가유공자,0,5
202606,CNU,충남대학교,17,국가유공자,0,2
202606,CNU,충남대학교,21,국가유공자,1,0
202606,CNU,충남대학교,22,국가유공자,1,2
202606,CNU,충남대학교,05,일반인,2,1
202606,CNU,충남대학교,06,일반인,44,29
202606,CNU,충남대학교,07,일반인,207,30
202606,CNU,충남대학교,08,일반인,281,60
202606,CNU,충남대학교,09,일반인,237,58
202606,CNU,충남대학교,10,일반인,113,40
202606,CNU,충남대학교,11,일반인,117,47
202606,CNU,충남대학교,12,일반인,184,87
202606,CNU,충남대학교,13,일반인,129,57
202606,CNU,충남대학교,14,일반인,170,70
202606,CNU,충남대학교,15,일반인,131,65
202606,CNU,충남대학교,16,일반인,209,89
202606,CNU,충남대학교,17,일반인,191,88
202606,CNU,충남대학교,18,일반인,194,92
202606,CNU,충남대학교,19,일반인,87,45
202606,CNU,충남대학교,20,일반인,64,33
202606,CNU,충남대학교,21,일반인,109,42
202606,CNU,충남대학교,22,일반인,93,21
202606,CNU,충남대학교,10,어린이,4,3
202606,CNU,충남대학교,12,어린이,0,1
202606,CNU,충남대학교,14,어린이,2,1
202606,CNU,충남대학교,15,어린이,0,2
202606,CNU,충남대학교,16,어린이,1,1
202606,CNU,충남대학교,17,어린이,0,1
202606,CNU,충남대학교,19,어린이,1,0
202606,CNU,충남대학교,20,어린이,3,0
202606,CNU,충남대학교,05,청소년,2,0
202606,CNU,충남대학교,08,청소년,1,1
202606,CNU,충남대학교,09,청소년,4,1
202606,CNU,충남대학교,10,청소년,8,2
202606,CNU,충남대학교,11,청소년,2,3
202606,CNU,충남대학교,12,청소년,5,9
202606,CNU,충남대학교,13,청소년,8,1
202606,CNU,충남대학교,14,청소년,13,7
202606,CNU,충남대학교,15,청소년,9,11
202606,CNU,충남대학교,16,청소년,11,8
202606,CNU,충남대학교,17,청소년,16,9
202606,CNU,충남대학교,18,청소년,18,5
202606,CNU,충남대학교,19,청소년,5,5
202606,CNU,충남대학교,20,청소년,3,9
202606,CNU,충남대학교,21,청소년,5,9
202606,CNU,충남대학교,22,청소년,5,7
202606,CNU,충남대학교,05,경로,1,0
202606,CNU,충남대학교,06,경로,17,1
202606,CNU,충남대학교,07,경로,8,0
202606,CNU,충남대학교,08,경로,7,2
202606,CNU,충남대학교,09,경로,30,22
202606,CNU,충남대학교,10,경로,19,17
202606,CNU,충남대학교,11,경로,30,18
202606,CNU,충남대학교,12,경로,39,31
202606,CNU,충남대학교,13,경로,19,17
202606,CNU,충남대학교,14,경로,17,22
202606,CNU,충남대학교,15,경로,9,14
202606,CNU,충남대학교,16,경로,21,14
202606,CNU,충남대학교,17,경로,36,17
202606,CNU,충남대학교,18,경로,25,5
202606,CNU,충남대학교,19,경로,9,2
202606,CNU,충남대학교,20,경로,8,1
202606,CNU,충남대학교,21,경로,3,8
202606,CNU,충남대학교,12,장애인,1,0
202606,CNU,충남대학교,19,장애인,1,1
202606,CNU,충남대학교,07,국가유공자,1,0
202606,CNU,충남대학교,14,국가유공자,0,1
202606,CNU,충남대학교,15,국가유공자,0,1
202606,CNU,충남대학교,16,국가유공자,0,2
202606,CNU,충남대학교,17,국가유공자,0,1
202606,CNU,충남대학교,18,국가유공자,0,1
202606,CNU,충남대학교,06,일반인,52,45
202606,CNU,충남대학교,07,일반인,70,65
202606,CNU,충남대학교,08,일반인,99,127
202606,CNU,충남대학교,09,일반인,136,206
202606,CNU,충남대학교,10,일반인,55,135
202606,CNU,충남대학교,11,일반인,52,91
202606,CNU,충남대학교,12,일반인,94,163
202606,CNU,충남대학교,13,일반인,54,124
202606,CNU,충남대학교,14,일반인,64,170
202606,CNU,충남대학교,15,일반인,77,231
202606,CNU,충남대학교,16,일반인,49,191
202606,CNU,충남대학교,17,일반인,89,342
202606,CNU,충남대학교,18,일반인,84,428
202606,CNU,충남대학교,19,일반인,56,356
202606,CNU,충남대학교,20,일반인,48,376
