운행연월,노드,정류장명,시간대,이용자유형,승차,하차
202506,CNU,충남대학교,13,일반인,17,26
202506,CNU,충남대학교,14,일반인,6,19
202506,CNU,충남대학교,15,일반인,3,11
202506,CNU,충남대학교,16,일반인,8,32
202506,CNU,충남대학교,17,일반인,11,25
202506,CNU,충남대학교,18,일반인,6,32
202506,CNU,충남대학교,19,일반인,6,48
202506,CNU,충남대학교,20,일반인,1,9
202506,CNU,충남대학교,21,일반인,6,11
202506,CNU,충남대학교,22,일반인,10,16
202506,CNU,충남대학교,23,일반인,3,3
202506,CNU,충남대학교,14,어린이,1,0
202506,CNU,충남대학교,20,어린이,1,0
202506,CNU,충남대학교,08,청소년,1,0
202506,CNU,충남대학교,10,청소년,0,1
202506,CNU,충남대학교,11,청소년,1,0
202506,CNU,충남대학교,13,청소년,0,4
202506,CNU,충남대학교,14,청소년,0,2
202506,CNU,충남대학교,16,청소년,4,2
202506,CNU,충남대학교,17,청소년,0,3
202506,CNU,충남대학교,07,경로,1,0
202506,CNU,충남대학교,09,경로,0,5
202506,CNU,충남대학교,10,경로,1,1
202506,CNU,충남대학교,11,경로,1,0
202506,CNU,충남대학교,12,경로,0,8
202506,CNU,충남대학교,13,경로,0,5
202506,CNU,충남대학교,14,경로,0,3
202506,CNU,충남대학교,15,경로,0,3
202506,CNU,충남대학교,16,경로,2,1
202506,CNU,충남대학교,18,경로,1,0
202506,CNU,충남대학교,19,경로,0,1
202506,CNU,충남대학교,06,일반인,6,61
202506,CNU,충남대학교,07,일반인,21,219
202506,CNU,충남대학교,08,일반인,13,309
202506,CNU,충남대학교,09,일반인,31,331
202506,CNU,충남대학교,10,일반인,29,177
202506,CNU,충남대학교,11,일반인,34,121
202506,CNU,충남대학교,12,일반인,34,141
202506,CNU,충남대학교,13,일반인,89,241
202506,CNU,충남대학교,14,일반인,39,124
202506,CNU,충남대학교,15,일반인,65,137
202506,CNU,충남대학교,16,일반인,94,183
202506,CNU,충남대학교,17,일반인,113,224
202506,CNU,충남대학교,18,일반인,81,252
202506,CNU,충남대학교,19,일반인,67,181
202506,CNU,충남대학교,20,일반인,56,202
202506,CNU,충남대학교,21,일반인,93,135
202506,CNU,충남대학교,22,일반인,80,111
202506,CNU,충남대학교,23,일반인,14,14
202506,CNU,충남대학교,09,어린이,0,1
202506,CNU,충남대학교,10,어린이,0,1
202506,CNU,충남대학교,14,어린이,0,3
202506,CNU,충남대학교,15,어린이,0,3
202506,CNU,충남대학교,16,어린이,1,2
202506,CNU,충남대학교,17,어린이,0,3
202506,CNU,충남대학교,18,어린이,0,4
202506,CNU,충남대학교,19,어린이,0,1
202506,CNU,충남대학교,06,청소년,2,0
202506,CNU,충남대학교,07,청소년,48,7
202506,CNU,충남대학교,08,청소년,6,20
202506,CNU,충남대학교,09,청소년,0,34
202506,CNU,충남대학교,10,청소년,2,8
202506,CNU,충남대학교,11,청소년,1,12
202506,CNU,충남대학교,12,청소년,3,21
202506,CNU,충남대학교,13,청소년,3,20
202506,CNU,충남대학교,14,청소년,1,15
202506,CNU,충남대학교,15,청소년,6,15
202506,CNU,충남대학교,16,청소년,17,21
202506,CNU,충남대학교,17,청소년,7,34
202506,CNU,충남대학교,18,청소년,9,24
202506,CNU,충남대학교,19,청소년,4,3
202506,CNU,충남대학교,20,청소년,12,4
202506,CNU,충남대학교,21,청소년,11,7
202506,CNU,충남대학교,22,청소년,6,4
202506,CNU,충남대학교,06,경로,0,12
202506,CNU,충남대학교,07,경로,3,19
202506,CNU,충남대학교,08,경로,2,15
202506,CNU,충남대학교,09,경로,13,40
202506,CNU,충남대학교,10,경로,5,24
202506,CNU,충남대학교,11,경로,1,18
202506,CNU,충남대학교,12,경로,13,18
202506,CNU,충남대학교,13,경로,14,23
202506,CNU,충남대학교,14,경로,8,17
202506,CNU,충남대학교,15,경로,14,32
202506,CNU,충남대학교,16,경로,15,15
202506,CNU,충남대학교,17,경로,14,14
202506,CNU,충남대학교,18,경로,9,15
202506,CNU,충남대학교,19,경로,8,7
202506,CNU,충남대학교,20,경로,5,4
202506,CNU,충남대학교,21,경로,1,5
202506,CNU,충남대학교,22,경로,4,0
202506,CNU,충남대학교,15,장애인,0,1
202506,CNU,충남대학교,06,일반인,26,6
202506,CNU,충남대학교,07,일반인,131,37
202506,CNU,충남대학교,08,일반인,106,35
202506,CNU,충남대학교,09,일반인,110,45
202506,CNU,충남대학교,10,일반인,76,16
202506,CNU,충남대학교,11,일반인,93,10
202506,CNU,충남대학교,12,일반인,110,33
202506,CNU,충남대학교,13,일반인,113,26
202506,CNU,충남대학교,14,일반인,61,26
202506,CNU,충남대학교,15,일반인,113,27
202506,CNU,충남대학교,16,일반인,74,8
202506,CNU,충남대학교,17,일반인,132,19
202506,CNU,충남대학교,18,일반인,110,32
202506,CNU,충남대학교,19,일반인,70,11
202506,CNU,충남대학교,20,일반인,76,10
202506,CNU,충남대학교,21,일반인,88,7
202506,CNU,충남대학교,22,일반인,103,8
202506,CNU,충남대학교,14,어린이,2,0
202506,CNU,충남대학교,15,어린이,1,0
202506,CNU,충남대학교,07,청소년,2,1
202506,CNU,충남대학교,08,청소년,1,5
202506,CNU,충남대학교,09,청소년,0,4
202506,CNU,충남대학교,10,청소년,2,2
202506,CNU,충남대학교,11,청소년,0,2
202506,CNU,충남대학교,12,청소년,4,1
202506,CNU,충남대학교,13,청소년,10,1
202506,CNU,충남대학교,14,청소년,4,3
202506,CNU,충남대학교,15,청소년,10,5
202506,CNU,충남대학교,16,청소년,11,10
202506,CNU,충남대학교,17,청소년,6,6
202506,CNU,충남대학교,18,청소년,10,0
202506,CNU,충남대학교,19,청소년,1,2
202506,CNU,충남대학교,20,청소년,9,0
202506,CNU,충남대학교,21,청소년,2,2
202506,CNU,충남대학교,22,청소년,2,2
202506,CNU,충남대학교,06,경로,0,1
202506,CNU,충남대학교,08,경로,1,0
202506,CNU,충남대학교,09,경로,13,0
202506,CNU,충남대학교,10,경로,7,3
202506,CNU,충남대학교,11,경로,10,1
202506,CNU,충남대학교,12,경로,11,2
202506,CNU,충남대학교,13,경로,5,2
202506,CNU,충남대학교,14,경로,2,1
202506,CNU,충남대학교,15,경로,1,2
202506,CNU,충남대학교,16,경로,2,2
202506,CNU,충남대학교,17,경로,3,5
202506,CNU,충남대학교,18,경로,3,0
202506,CNU,충남대학교,19,경로,7,0
202506,CNU,충남대학교,22,경로,1,0
202506,CNU,충남대학교,06,일반인,50,54
202506,CNU,충남대학교,07,일반인,88,69
202506,CNU,충남대학교,08,일반인,101,204
202506,CNU,충남대학교,09,일반인,100,239
202506,CNU,충남대학교,10,일반인,132,99
202506,CNU,충남대학교,11,일반인,162,110
202506,CNU,충남대학교,12,일반인,196,144
202506,CNU,충남대학교,13,일반인,183,157
202506,CNU,충남대학교,14,일반인,234,155
202506,CNU,충남대학교,15,일반인,316,115
202506,CNU,충남대학교,16,일반인,248,166
202506,CNU,충남대학교,17,일반인,288,158
202506,CNU,충남대학교,18,일반인,251,191
202506,CNU,충남대학교,19,일반인,220,168
202506,CNU,충남대학교,20,일반인,171,123
202506,CNU,충남대학교,21,일반인,202,130
202506,CNU,충남대학교,22,일반인,243,181
202506,CNU,충남대학교,09,어린이,1,0
202506,CNU,충남대학교,11,어린이,2,1
202506,CNU,충남대학교,14,어린이,1,1
202506,CNU,충남대학교,15,어린이,1,0
202506,CNU,충남대학교,17,어린이,0,1
202506,CNU,충남대학교,18,어린이,1,0
202506,CNU,충남대학교,21,어린이,0,1
202506,CNU,충남대학교,22,어린이,0,3
202506,CNU,충남대학교,06,청소년,2,0
202506,CNU,충남대학교,07,청소년,6,19
202506,CNU,충남대학교,08,청소년,1,6
202506,CNU,충남대학교,09,청소년,6,5
202506,CNU,충남대학교,10,청소년,4,15
202506,CNU,충남대학교,11,청소년,4,7
202506,CNU,충남대학교,12,청소년,12,12
202506,CNU,충남대학교,13,청소년,8,12
202506,CNU,충남대학교,14,청소년,16,14
202506,CNU,충남대학교,15,청소년,7,15
202506,CNU,충남대학교,16,청소년,13,17
202506,CNU,충남대학교,17,청소년,17,12
202506,CNU,충남대학교,18,청소년,20,12
202506,CNU,충남대학교,19,청소년,7,12
202506,CNU,충남대학교,20,청소년,6,9
202506,CNU,충남대학교,21,청소년,9,11
202506,CNU,충남대학교,22,청소년,9,9
202506,CNU,충남대학교,06,경로,0,17
202506,CNU,충남대학교,07,경로,9,14
202506,CNU,충남대학교,08,경로,14,6
202506,CNU,충남대학교,09,경로,16,27
202506,CNU,충남대학교,10,경로,19,19
202506,CNU,충남대학교,11,경로,15,22
202506,CNU,충남대학교,12,경로,33,27
202506,CNU,충남대학교,13,경로,24,25
202506,CNU,충남대학교,14,경로,27,14
202506,CNU,충남대학교,15,경로,27,33
202506,CNU,충남대학교,16,경로,39,12
202506,CNU,충남대학교,17,경로,22,9
202506,CNU,충남대학교,18,경로,7,10
202506,CNU,충남대학교,19,경로,5,8
202506,CNU,충남대학교,20,경로,10,7
202506,CNU,충남대학교,21,경로,2,6
202506,CNU,충남대학교,22,경로,1,0
202506,CNU,충남대학교,07,장애인,1,0
202506,CNU,충남대학교,09,장애인,1,1
202506,CNU,충남대학교,11,장애인,1,0
202506,CNU,충남대학교,12,장애인,0,1
202506,CNU,충남대학교,14,장애인,3,0
202506,CNU,충남대학교,16,장애인,0,1
202506,CNU,충남대학교,19,장애인,0,1
202506,CNU,충남대학교,20,장애인,0,1
202506,CNU,충남대학교,10,국가유공자,1,0
202506,CNU,충남대학교,12,국가유공자,1,0
202506,CNU,충남대학교,16,국가유공자,1,1
202506,CNU,충남대학교,06,일반인,47,43
202506,CNU,충남대학교,07,일반인,67,39
202506,CNU,충남대학교,08,일반인,97,110
202506,CNU,충남대학교,09,일반인,130,163
202506,CNU,충남대학교,10,일반인,105,103
202506,CNU,충남대학교,11,일반인,94,114
202506,CNU,충남대학교,12,일반인,118,135
202506,CNU,충남대학교,13,일반인,105,120
202506,CNU,충남대학교,14,일반인,112,104
202506,CNU,충남대학교,15,일반인,249,122
202506,CNU,충남대학교,16,일반인,272,89
202506,CNU,충남대학교,17,일반인,266,72
202506,CNU,충남대학교,18,일반인,288,103
202506,CNU,충남대학교,19,일반인,164,86
202506,CNU,충남대학교,20,일반인,136,58
202506,CNU,충남대학교,21,일반인,147,92
202506,CNU,충남대학교,22,일반인,181,82
202506,CNU,충남대학교,23,일반인,62,36
202506,CNU,충남대학교,09,어린이,0,2
202506,CNU,충남대학교,11,어린이,0,1
202506,CNU,충남대학교,14,어린이,0,1
202506,CNU,충남대학교,15,어린이,1,0
202506,CNU,충남대학교,16,어린이,5,2
202506,CNU,충남대학교,17,어린이,0,2
202506,CNU,충남대학교,18,어린이,1,1
202506,CNU,충남대학교,22,어린이,1,0
202506,CNU,충남대학교,06,청소년,2,0
202506,CNU,충남대학교,08,청소년,5,3
202506,CNU,충남대학교,09,청소년,3,9
202506,CNU,충남대학교,10,청소년,5,6
202506,CNU,충남대학교,11,청소년,8,11
202506,CNU,충남대학교,12,청소년,10,6
202506,CNU,충남대학교,13,청소년,8,5
202506,CNU,충남대학교,14,청소년,10,5
202506,CNU,충남대학교,15,청소년,16,5
202506,CNU,충남대학교,16,청소년,15,12
202506,CNU,충남대학교,17,청소년,26,16
202506,CNU,충남대학교,18,청소년,18,5
202506,CNU,충남대학교,19,청소년,10,1
202506,CNU,충남대학교,20,청소년,8,3
202506,CNU,충남대학교,21,청소년,9,4
202506,CNU,충남대학교,22,청소년,9,6
202506,CNU,충남대학교,23,청소년,5,0
202506,CNU,충남대학교,06,경로,6,2
202506,CNU,충남대학교,07,경로,27,11
202506,CNU,충남대학교,08,경로,11,1
202506,CNU,충남대학교,09,경로,11,6
202506,CNU,충남대학교,10,경로,13,16
202506,CNU,충남대학교,11,경로,16,17
202506,CNU,충남대학교,12,경로,14,17
202506,CNU,충남대학교,13,경로,11,14
202506,CNU,충남대학교,14,경로,17,14
202506,CNU,충남대학교,15,경로,21,21
202506,CNU,충남대학교,16,경로,12,15
202506,CNU,충남대학교,17,경로,10,12
202506,CNU,충남대학교,18,경로,2,12
202506,CNU,충남대학교,19,경로,3,10
202506,CNU,충남대학교,20,경로,7,6
202506,CNU,충남대학교,21,경로,4,3
202506,CNU,충남대학교,22,경로,3,0
202506,CNU,충남대학교,11,장애인,0,1
202506,CNU,충남대학교,13,장애인,1,0
202506,CNU,충남대학교,15,장애인,1,0
202506,CNU,충남대학교,17,장애인,1,1
202506,CNU,충남대학교,18,장애인,1,0
202506,CNU,충남대학교,20,장애인,1,0
202506,CNU,충남대학교,15,국가유공자,0,1
202506,CNU,충남대학교,05,일반인,32,9
202506,CNU,충남대학교,06,일반인,217,48
202506,CNU,충남대학교,07,일반인,621,99
202506,CNU,충남대학교,08,일반인,720,365
202506,CNU,충남대학교,09,일반인,484,195
202506,CNU,충남대학교,10,일반인,478,199
202506,CNU,충남대학교,11,일반인,585,227
202506,CNU,충남대학교,12,일반인,718,267
202506,CNU,충남대학교,13,일반인,694,230
202506,CNU,충남대학교,14,일반인,727,263
202506,CNU,충남대학교,15,일반인,937,309
202506,CNU,충남대학교,16,일반인,973,300
202506,CNU,충남대학교,17,일반인,1182,275
202506,CNU,충남대학교,18,일반인,1237,296
202506,CNU,충남대학교,19,일반인,775,238
202506,CNU,충남대학교,20,일반인,773,153
202506,CNU,충남대학교,21,일반인,810,135
202506,CNU,충남대학교,22,일반인,781,82
202506,CNU,충남대학교,07,어린이,2,0
202506,CNU,충남대학교,10,어린이,2,1
202506,CNU,충남대학교,11,어린이,0,1
202506,CNU,충남대학교,12,어린이,2,1
202506,CNU,충남대학교,14,어린이,3,0
202506,CNU,충남대학교,15,어린이,2,0
202506,CNU,충남대학교,16,어린이,4,0
202506,CNU,충남대학교,17,어린이,4,0
202506,CNU,충남대학교,19,어린이,1,0
202506,CNU,충남대학교,05,청소년,5,1
202506,CNU,충남대학교,06,청소년,13,1
202506,CNU,충남대학교,07,청소년,11,1
202506,CNU,충남대학교,08,청소년,24,7
202506,CNU,충남대학교,09,청소년,25,5
202506,CNU,충남대학교,10,청소년,41,5
202506,CNU,충남대학교,11,청소년,32,15
202506,CNU,충남대학교,12,청소년,49,21
202506,CNU,충남대학교,13,청소년,50,19
202506,CNU,충남대학교,14,청소년,40,20
202506,CNU,충남대학교,15,청소년,62,20
202506,CNU,충남대학교,16,청소년,61,26
202506,CNU,충남대학교,17,청소년,73,14
202506,CNU,충남대학교,18,청소년,64,9
202506,CNU,충남대학교,19,청소년,55,17
202506,CNU,충남대학교,20,청소년,56,8
202506,CNU,충남대학교,21,청소년,52,9
202506,CNU,충남대학교,22,청소년,48,7
202506,CNU,충남대학교,05,경로,1,0
202506,CNU,충남대학교,06,경로,47,7
202506,CNU,충남대학교,07,경로,61,3
202506,CNU,충남대학교,08,경로,66,4
202506,CNU,충남대학교,09,경로,67,28
202506,CNU,충남대학교,10,경로,108,26
202506,CNU,충남대학교,11,경로,90,16
202506,CNU,충남대학교,12,경로,88,37
202506,CNU,충남대학교,13,경로,65,13
202506,CNU,충남대학교,14,경로,74,20
202506,CNU,충남대학교,15,경로,104,14
202506,CNU,충남대학교,16,경로,57,23
202506,CNU,충남대학교,17,경로,55,6
202506,CNU,충남대학교,18,경로,23,20
202506,CNU,충남대학교,19,경로,26,4
202506,CNU,충남대학교,20,경로,23,3
202506,CNU,충남대학교,21,경로,13,3
202506,CNU,충남대학교,22,경로,1,2
202506,CNU,충남대학교,09,장애인,1,0
202506,CNU,충남대학교,13,장애인,0,2
202506,CNU,충남대학교,14,장애인,1,2
202506,CNU,충남대학교,15,장애인,1,0
202506,CNU,충남대학교,17,장애인,1,0
202506,CNU,충남대학교,20,장애인,1,0
202506,CNU,충남대학교,22,장애인,1,0
202506,CNU,충남대학교,08,국가유공자,1,0
202506,CNU,충남대학교,09,국가유공자,1,0
202506,CNU,충남대학교,10,국가유공자,1,0
202506,CNU,충남대학교,11,국가유공자,0,2
202506,CNU,충남대학교,12,국가유공자,0,1
202506,CNU,충남대학교,18,국가유공자,1,0
202506,CNU,충남대학교,21,국가유공자,0,1
202506,CNU,충남대학교,05,일반인,17,21
202506,CNU,충남대학교,06,일반인,74,341
202506,CNU,충남대학교,07,일반인,157,800
202506,CNU,충남대학교,08,일반인,397,1139
202506,CNU,충남대학교,09,일반인,326,939
202506,CNU,충남대학교,10,일반인,221,562
202506,CNU,충남대학교,11,일반인,234,475
202506,CNU,충남대학교,12,일반인,236,677
202506,CNU,충남대학교,13,일반인,289,665
202506,CNU,충남대학교,14,일반인,219,565
202506,CNU,충남대학교,15,일반인,245,561
202506,CNU,충남대학교,16,일반인,359,655
202506,CNU,충남대학교,17,일반인,370,807
202506,CNU,충남대학교,18,일반인,427,1006
202506,CNU,충남대학교,19,일반인,212,625
202506,CNU,충남대학교,20,일반인,185,491
202506,CNU,충남대학교,21,일반인,221,509
202506,CNU,충남대학교,22,일반인,228,430
202506,CNU,충남대학교,23,일반인,64,45
202506,CNU,충남대학교,09,어린이,0,3
202506,CNU,충남대학교,10,어린이,1,3
202506,CNU,충남대학교,11,어린이,1,1
202506,CNU,충남대학교,12,어린이,0,1
202506,CNU,충남대학교,13,어린이,2,4
202506,CNU,충남대학교,14,어린이,1,2
202506,CNU,충남대학교,15,어린이,0,1
202506,CNU,충남대학교,16,어린이,1,1
202506,CNU,충남대학교,17,어린이,1,0
202506,CNU,충남대학교,18,어린이,0,2
202506,CNU,충남대학교,19,어린이,1,4
202506,CNU,충남대학교,21,어린이,2,2
202506,CNU,충남대학교,22,어린이,3,0
202506,CNU,충남대학교,05,청소년,0,1
202506,CNU,충남대학교,06,청소년,3,4
202506,CNU,충남대학교,07,청소년,16,21
202506,CNU,충남대학교,08,청소년,25,43
202506,CNU,충남대학교,09,청소년,40,27
202506,CNU,충남대학교,10,청소년,13,30
202506,CNU,충남대학교,11,청소년,15,34
202506,CNU,충남대학교,12,청소년,17,43
202506,CNU,충남대학교,13,청소년,27,59
202506,CNU,충남대학교,14,청소년,11,46
202506,CNU,충남대학교,15,청소년,16,38
202506,CNU,충남대학교,16,청소년,23,48
202506,CNU,충남대학교,17,청소년,22,33
202506,CNU,충남대학교,18,청소년,14,34
202506,CNU,충남대학교,19,청소년,9,37
202506,CNU,충남대학교,20,청소년,8,21
202506,CNU,충남대학교,21,청소년,24,27
202506,CNU,충남대학교,22,청소년,16,25
202506,CNU,충남대학교,23,청소년,4,3
202506,CNU,충남대학교,05,경로,0,40
202506,CNU,충남대학교,06,경로,7,131
202506,CNU,충남대학교,07,경로,36,113
202506,CNU,충남대학교,08,경로,30,93
202506,CNU,충남대학교,09,경로,48,112
202506,CNU,충남대학교,10,경로,55,111
202506,CNU,충남대학교,11,경로,59,98
202506,CNU,충남대학교,12,경로,51,118
202506,CNU,충남대학교,13,경로,41,106
202506,CNU,충남대학교,14,경로,30,87
202506,CNU,충남대학교,15,경로,28,99
202506,CNU,충남대학교,16,경로,27,95
202506,CNU,충남대학교,17,경로,24,83
202506,CNU,충남대학교,18,경로,11,75
202506,CNU,충남대학교,19,경로,15,47
202506,CNU,충남대학교,20,경로,4,32
202506,CNU,충남대학교,21,경로,11,28
202506,CNU,충남대학교,22,경로,0,10
202506,CNU,충남대학교,23,경로,0,1
202506,CNU,충남대학교,07,장애인,0,1
202506,CNU,충남대학교,08,장애인,0,3
202506,CNU,충남대학교,09,장애인,0,2
202506,CNU,충남대학교,10,장애인,1,0
202506,CNU,충남대학교,12,장애인,0,1
202506,CNU,충남대학교,13,장애인,0,3
202506,CNU,충남대학교,15,장애인,0,1
202506,CNU,충남대학교,16,장애인,1,2
202506,CNU,충남대학교,17,장애인,1,0
202506,CNU,충남대학교,18,장애인,2,1
202506,CNU,충남대학교,19,장애인,0,2
202506,CNU,충남대학교,20,장애인,0,4
202506,CNU,충남대학교,21,장애인,0,8
202506,CNU,충남대학교,22,장애인,0,7
202506,CNU,충남대학교,23,장애인,0,1
202506,CNU,충남대학교,11,국가유공자,1,1
202506,CNU,충남대학교,16,국가유공자,0,2
202506,CNU,충남대학교,18,국가유공자,0,1
202506,CNU,충남대학교,19,국가유공자,0,1
202506,CNU,충남대학교,05,일반인,5,6
202506,CNU,충남대학교,06,일반인,40,11
202506,CNU,충남대학교,07,일반인,94,45
202506,CNU,충남대학교,08,일반인,320,33
202506,CNU,충남대학교,09,일반인,228,64
202506,CNU,충남대학교,10,일반인,151,65
202506,CNU,충남대학교,11,일반인,162,76
202506,CNU,충남대학교,12,일반인,181,54
202506,CNU,충남대학교,13,일반인,182,59
202506,CNU,충남대학교,14,일반인,182,69
202506,CNU,충남대학교,15,일반인,225,72
202506,CNU,충남대학교,16,일반인,224,63
202506,CNU,충남대학교,17,일반인,200,81
202506,CNU,충남대학교,18,일반인,202,71
202506,CNU,충남대학교,19,일반인,127,50
202506,CNU,충남대학교,20,일반인,89,59
202506,CNU,충남대학교,21,일반인,128,33
202506,CNU,충남대학교,22,일반인,111,28
202506,CNU,충남대학교,07,어린이,0,1
202506,CNU,충남대학교,09,어린이,1,0
202506,CNU,충남대학교,10,어린이,2,0
202506,CNU,충남대학교,11,어린이,2,1
202506,CNU,충남대학교,12,어린이,3,0
202506,CNU,충남대학교,13,어린이,0,1
202506,CNU,충남대학교,14,어린이,1,0
202506,CNU,충남대학교,16,어린이,2,1
202506,CNU,충남대학교,18,어린이,0,1
202506,CNU,충남대학교,19,어린이,0,1
202506,CNU,충남대학교,07,청소년,0,1
202506,CNU,충남대학교,08,청소년,5,0
202506,CNU,충남대학교,09,청소년,16,2
202506,CNU,충남대학교,10,청소년,4,3
202506,CNU,충남대학교,11,청소년,6,3
202506,CNU,충남대학교,12,청소년,10,2
202506,CNU,충남대학교,13,청소년,4,9
202506,CNU,충남대학교,14,청소년,19,2
202506,CNU,충남대학교,15,청소년,16,18
202506,CNU,충남대학교,16,청소년,32,11
202506,CNU,충남대학교,17,청소년,30,3
202506,CNU,충남대학교,18,청소년,17,9
202506,CNU,충남대학교,19,청소년,10,13
202506,CNU,충남대학교,20,청소년,1,5
202506,CNU,충남대학교,21,청소년,4,3
202506,CNU,충남대학교,22,청소년,6,2
202506,CNU,충남대학교,05,경로,1,0
202506,CNU,충남대학교,06,경로,5,19
202506,CNU,충남대학교,07,경로,7,0
202506,CNU,충남대학교,08,경로,20,9
202506,CNU,충남대학교,09,경로,27,27
202506,CNU,충남대학교,10,경로,32,22
202506,CNU,충남대학교,11,경로,33,12
202506,CNU,충남대학교,12,경로,14,8
202506,CNU,충남대학교,13,경로,36,16
202506,CNU,충남대학교,14,경로,34,9
202506,CNU,충남대학교,15,경로,28,13
202506,CNU,충남대학교,16,경로,14,25
202506,CNU,충남대학교,17,경로,37,15
202506,CNU,충남대학교,18,경로,23,6
202506,CNU,충남대학교,19,경로,13,7
202506,CNU,충남대학교,20,경로,3,3
202506,CNU,충남대학교,21,경로,6,0
202506,CNU,충남대학교,22,경로,0,2
202506,CNU,충남대학교,06,장애인,0,1
202506,CNU,충남대학교,11,장애인,1,0
202506,CNU,충남대학교,12,장애인,1,0
202506,CNU,충남대학교,13,장애인,1,0
202506,CNU,충남대학교,14,장애인,2,0
202506,CNU,충남대학교,15,장애인,2,0
202506,CNU,충남대학교,11,국가유공자,0,1
202506,CNU,충남대학교,17,국가유공자,1,0
202506,CNU,충남대학교,06,일반인,20,90
202506,CNU,충남대학교,07,일반인,49,129
202506,CNU,충남대학교,08,일반인,67,155
202506,CNU,충남대학교,09,일반인,113,190
202506,CNU,충남대학교,10,일반인,56,109
202506,CNU,충남대학교,11,일반인,61,123
202506,CNU,충남대학교,12,일반인,81,174
202506,CNU,충남대학교,13,일반인,112,211
202506,CNU,충남대학교,14,일반인,54,225
202506,CNU,충남대학교,15,일반인,76,286
202506,CNU,충남대학교,16,일반인,75,306
202506,CNU,충남대학교,17,일반인,69,345
202506,CNU,충남대학교,18,일반인,71,452
202506,CNU,충남대학교,19,일반인,57,395
202506,CNU,충남대학교,20,일반인,63,333
202506,CNU,충남대학교,21,일반인,69,313
202506,CNU,충남대학교,22,일반인,70,125
202506,CNU,충남대학교,23,일반인,12,15
202506,CNU,충남대학교,09,어린이,3,1
202506,CNU,충남대학교,14,어린이,0,2
202506,CNU,충남대학교,15,어린이,0,1
202506,CNU,충남대학교,16,어린이,0,2
202506,CNU,충남대학교,17,어린이,0,2
202506,CNU,충남대학교,21,어린이,0,1
202506,CNU,충남대학교,07,청소년,2,4
202506,CNU,충남대학교,08,청소년,7,7
202506,CNU,충남대학교,09,청소년,11,9
202506,CNU,충남대학교,10,청소년,6,5
202506,CNU,충남대학교,11,청소년,2,7
202506,CNU,충남대학교,12,청소년,5,9
202506,CNU,충남대학교,13,청소년,6,17
202506,CNU,충남대학교,14,청소년,2,16
202506,CNU,충남대학교,15,청소년,5,20
202506,CNU,충남대학교,16,청소년,4,19
202506,CNU,충남대학교,17,청소년,5,21
202506,CNU,충남대학교,18,청소년,9,21
202506,CNU,충남대학교,19,청소년,4,17
202506,CNU,충남대학교,20,청소년,1,12
202506,CNU,충남대학교,21,청소년,2,15
202506,CNU,충남대학교,22,청소년,2,19
202506,CNU,충남대학교,23,청소년,0,2
202506,CNU,충남대학교,06,경로,9,67
