운행연월,노드,정류장명,시간대,이용자유형,승차,하차
202607,CNU,충남대학교,06,일반인,18,8
202607,CNU,충남대학교,07,일반인,81,16
202607,CNU,충남대학교,08,일반인,100,153
202607,CNU,충남대학교,09,일반인,52,70
202607,CNU,충남대학교,10,일반인,42,56
202607,CNU,충남대학교,11,일반인,42,22
202607,CNU,충남대학교,12,일반인,28,12
202607,CNU,충남대학교,13,일반인,50,109
202607,CNU,충남대학교,14,일반인,43,42
202607,CNU,충남대학교,15,일반인,36,19
202607,CNU,충남대학교,16,일반인,69,28
202607,CNU,충남대학교,17,일반인,97,24
202607,CNU,충남대학교,18,일반인,86,6
202607,CNU,충남대학교,19,일반인,57,21
202607,CNU,충남대학교,20,일반인,55,11
202607,CNU,충남대학교,21,일반인,38,8
202607,CNU,충남대학교,22,일반인,64,14
202607,CNU,충남대학교,15,어린이,0,1
202607,CNU,충남대학교,17,어린이,1,0
202607,CNU,충남대학교,19,어린이,1,0
202607,CNU,충남대학교,06,청소년,1,0
202607,CNU,충남대학교,08,청소년,0,3
202607,CNU,충남대학교,09,청소년,0,2
202607,CNU,충남대학교,10,청소년,1,1
202607,CNU,충남대학교,11,청소년,6,1
202607,CNU,충남대학교,12,청소년,1,1
202607,CNU,충남대학교,13,청소년,0,2
202607,CNU,충남대학교,14,청소년,0,2
202607,CNU,충남대학교,15,청소년,3,0
202607,CNU,충남대학교,16,청소년,13,2
202607,CNU,충남대학교,17,청소년,13,1
202607,CNU,충남대학교,18,청소년,6,0
202607,CNU,충남대학교,19,청소년,8,1
202607,CNU,충남대학교,20,청소년,14,2
202607,CNU,충남대학교,21,청소년,19,0
202607,CNU,충남대학교,22,청소년,16,0
202607,CNU,충남대학교,06,경로,1,1
202607,CNU,충남대학교,07,경로,6,5
202607,CNU,충남대학교,08,경로,12,4
202607,CNU,충남대학교,09,경로,11,5
202607,CNU,충남대학교,10,경로,18,5
202607,CNU,충남대학교,11,경로,10,8
202607,CNU,충남대학교,12,경로,14,5
202607,CNU,충남대학교,13,경로,15,8
202607,CNU,충남대학교,14,경로,10,6
202607,CNU,충남대학교,15,경로,14,4
202607,CNU,충남대학교,16,경로,10,3
202607,CNU,충남대학교,17,경로,11,5
202607,CNU,충남대학교,18,경로,6,2
202607,CNU,충남대학교,19,경로,5,1
202607,CNU,충남대학교,20,경로,3,0
202607,CNU,충남대학교,22,경로,0,4
202607,CNU,충남대학교,08,국가유공자,0,1
202607,CNU,충남대학교,19,국가유공자,1,0
202607,CNU,충남대학교,06,일반인,0,1
202607,CNU,충남대학교,07,일반인,3,8
202607,CNU,충남대학교,08,일반인,10,21
202607,CNU,충남대학교,09,일반인,2,30
202607,CNU,충남대학교,10,일반인,2,21
202607,CNU,충남대학교,11,일반인,7,24
202607,CNU,충남대학교,12,일반인,2,27
202607,CNU,충남대학교,13,일반인,17,42
202607,CNU,충남대학교,14,일반인,5,17
202607,CNU,충남대학교,15,일반인,1,14
202607,CNU,충남대학교,16,일반인,7,21
202607,CNU,충남대학교,17,일반인,9,22
202607,CNU,충남대학교,18,일반인,9,39
202607,CNU,충남대학교,19,일반인,10,32
202607,CNU,충남대학교,20,일반인,5,16
202607,CNU,충남대학교,21,일반인,13,28
202607,CNU,충남대학교,22,일반인,3,12
202607,CNU,충남대학교,23,일반인,2,1
202607,CNU,충남대학교,12,어린이,0,1
202607,CNU,충남대학교,10,청소년,0,1
202607,CNU,충남대학교,11,청소년,0,1
202607,CNU,충남대학교,12,청소년,1,2
202607,CNU,충남대학교,13,청소년,0,2
202607,CNU,충남대학교,14,청소년,0,1
202607,CNU,충남대학교,15,청소년,0,1
202607,CNU,충남대학교,17,청소년,0,2
202607,CNU,충남대학교,18,청소년,0,1
202607,CNU,충남대학교,19,청소년,0,1
202607,CNU,충남대학교,21,청소년,1,0
202607,CNU,충남대학교,22,청소년,1,1
202607,CNU,충남대학교,23,청소년,0,1
202607,CNU,충남대학교,08,경로,0,1
202607,CNU,충남대학교,09,경로,0,4
202607,CNU,충남대학교,10,경로,1,0
202607,CNU,충남대학교,11,경로,1,5
202607,CNU,충남대학교,12,경로,1,8
202607,CNU,충남대학교,13,경로,3,4
202607,CNU,충남대학교,14,경로,0,3
202607,CNU,충남대학교,15,경로,0,1
202607,CNU,충남대학교,16,경로,0,1
202607,CNU,충남대학교,17,경로,0,2
202607,CNU,충남대학교,18,경로,0,1
202607,CNU,충남대학교,20,경로,1,0
202607,CNU,충남대학교,06,일반인,46,74
202607,CNU,충남대학교,07,일반인,55,176
202607,CNU,충남대학교,08,일반인,22,303
202607,CNU,충남대학교,09,일반인,29,277
202607,CNU,충남대학교,10,일반인,40,171
202607,CNU,충남대학교,11,일반인,24,100
202607,CNU,충남대학교,12,일반인,52,114
202607,CNU,충남대학교,13,일반인,85,177
202607,CNU,충남대학교,14,일반인,33,111
202607,CNU,충남대학교,15,일반인,50,122
202607,CNU,충남대학교,16,일반인,103,214
202607,CNU,충남대학교,17,일반인,97,239
202607,CNU,충남대학교,18,일반인,119,435
202607,CNU,충남대학교,19,일반인,67,223
202607,CNU,충남대학교,20,일반인,72,228
202607,CNU,충남대학교,21,일반인,84,141
202607,CNU,충남대학교,22,일반인,69,117
202607,CNU,충남대학교,23,일반인,9,20
202607,CNU,충남대학교,08,어린이,0,4
202607,CNU,충남대학교,09,어린이,0,5
202607,CNU,충남대학교,10,어린이,0,2
202607,CNU,충남대학교,11,어린이,0,1
202607,CNU,충남대학교,13,어린이,1,3
202607,CNU,충남대학교,15,어린이,0,2
202607,CNU,충남대학교,16,어린이,0,3
202607,CNU,충남대학교,17,어린이,0,4
202607,CNU,충남대학교,18,어린이,0,5
202607,CNU,충남대학교,19,어린이,0,1
202607,CNU,충남대학교,20,어린이,2,0
202607,CNU,충남대학교,07,청소년,33,12
202607,CNU,충남대학교,08,청소년,8,6
202607,CNU,충남대학교,09,청소년,4,30
202607,CNU,충남대학교,10,청소년,0,4
202607,CNU,충남대학교,11,청소년,1,3
202607,CNU,충남대학교,12,청소년,3,10
202607,CNU,충남대학교,13,청소년,7,26
202607,CNU,충남대학교,14,청소년,3,12
202607,CNU,충남대학교,15,청소년,7,12
202607,CNU,충남대학교,16,청소년,17,30
202607,CNU,충남대학교,17,청소년,14,17
202607,CNU,충남대학교,18,청소년,12,15
202607,CNU,충남대학교,19,청소년,4,6
202607,CNU,충남대학교,20,청소년,6,12
202607,CNU,충남대학교,21,청소년,5,3
202607,CNU,충남대학교,22,청소년,8,3
202607,CNU,충남대학교,23,청소년,4,1
202607,CNU,충남대학교,06,경로,2,22
202607,CNU,충남대학교,07,경로,1,30
202607,CNU,충남대학교,08,경로,8,10
202607,CNU,충남대학교,09,경로,17,37
202607,CNU,충남대학교,10,경로,15,51
202607,CNU,충남대학교,11,경로,9,21
202607,CNU,충남대학교,12,경로,20,11
202607,CNU,충남대학교,13,경로,24,34
202607,CNU,충남대학교,14,경로,12,46
202607,CNU,충남대학교,15,경로,11,25
202607,CNU,충남대학교,16,경로,28,25
202607,CNU,충남대학교,17,경로,12,11
202607,CNU,충남대학교,18,경로,10,4
202607,CNU,충남대학교,19,경로,6,6
202607,CNU,충남대학교,20,경로,0,11
202607,CNU,충남대학교,21,경로,1,4
202607,CNU,충남대학교,08,장애인,0,1
202607,CNU,충남대학교,10,장애인,0,1
202607,CNU,충남대학교,17,장애인,1,0
202607,CNU,충남대학교,09,국가유공자,0,1
202607,CNU,충남대학교,06,일반인,26,12
202607,CNU,충남대학교,07,일반인,115,17
202607,CNU,충남대학교,08,일반인,275,24
202607,CNU,충남대학교,09,일반인,151,13
202607,CNU,충남대학교,10,일반인,116,24
202607,CNU,충남대학교,11,일반인,101,7
202607,CNU,충남대학교,12,일반인,136,32
202607,CNU,충남대학교,13,일반인,147,44
202607,CNU,충남대학교,14,일반인,97,24
202607,CNU,충남대학교,15,일반인,114,28
202607,CNU,충남대학교,16,일반인,81,27
202607,CNU,충남대학교,17,일반인,107,25
202607,CNU,충남대학교,18,일반인,131,53
202607,CNU,충남대학교,19,일반인,56,16
202607,CNU,충남대학교,20,일반인,102,14
202607,CNU,충남대학교,21,일반인,71,11
202607,CNU,충남대학교,22,일반인,90,16
202607,CNU,충남대학교,11,어린이,1,0
202607,CNU,충남대학교,12,어린이,1,0
202607,CNU,충남대학교,13,어린이,0,2
202607,CNU,충남대학교,14,어린이,0,1
202607,CNU,충남대학교,15,어린이,3,0
202607,CNU,충남대학교,16,어린이,2,0
202607,CNU,충남대학교,17,어린이,1,0
202607,CNU,충남대학교,18,어린이,1,0
202607,CNU,충남대학교,19,어린이,2,2
202607,CNU,충남대학교,20,어린이,3,0
202607,CNU,충남대학교,07,청소년,8,1
202607,CNU,충남대학교,08,청소년,5,1
202607,CNU,충남대학교,09,청소년,2,3
202607,CNU,충남대학교,10,청소년,3,3
202607,CNU,충남대학교,11,청소년,8,0
202607,CNU,충남대학교,12,청소년,9,7
202607,CNU,충남대학교,13,청소년,5,3
202607,CNU,충남대학교,14,청소년,1,3
202607,CNU,충남대학교,15,청소년,8,7
202607,CNU,충남대학교,16,청소년,7,10
202607,CNU,충남대학교,17,청소년,8,5
202607,CNU,충남대학교,18,청소년,4,2
202607,CNU,충남대학교,19,청소년,5,4
202607,CNU,충남대학교,20,청소년,8,1
202607,CNU,충남대학교,21,청소년,6,4
202607,CNU,충남대학교,22,청소년,6,1
202607,CNU,충남대학교,06,경로,0,2
202607,CNU,충남대학교,07,경로,0,3
202607,CNU,충남대학교,08,경로,1,0
202607,CNU,충남대학교,09,경로,1,1
202607,CNU,충남대학교,10,경로,4,2
202607,CNU,충남대학교,11,경로,5,4
202607,CNU,충남대학교,12,경로,17,2
202607,CNU,충남대학교,13,경로,15,3
202607,CNU,충남대학교,14,경로,4,0
202607,CNU,충남대학교,15,경로,5,6
202607,CNU,충남대학교,16,경로,5,1
202607,CNU,충남대학교,17,경로,2,6
202607,CNU,충남대학교,18,경로,4,9
202607,CNU,충남대학교,19,경로,1,0
202607,CNU,충남대학교,20,경로,5,0
202607,CNU,충남대학교,21,경로,2,1
202607,CNU,충남대학교,22,경로,1,0
202607,CNU,충남대학교,06,일반인,85,32
202607,CNU,충남대학교,07,일반인,55,46
202607,CNU,충남대학교,08,일반인,129,161
202607,CNU,충남대학교,09,일반인,90,145
202607,CNU,충남대학교,10,일반인,119,98
202607,CNU,충남대학교,11,일반인,125,53
202607,CNU,충남대학교,12,일반인,153,142
202607,CNU,충남대학교,13,일반인,139,93
202607,CNU,충남대학교,14,일반인,160,82
202607,CNU,충남대학교,15,일반인,188,98
202607,CNU,충남대학교,16,일반인,202,93
202607,CNU,충남대학교,17,일반인,250,163
202607,CNU,충남대학교,18,일반인,281,216
202607,CNU,충남대학교,19,일반인,131,84
202607,CNU,충남대학교,20,일반인,146,148
202607,CNU,충남대학교,21,일반인,131,149
202607,CNU,충남대학교,22,일반인,145,117
202607,CNU,충남대학교,08,어린이,0,2
202607,CNU,충남대학교,09,어린이,1,0
202607,CNU,충남대학교,11,어린이,2,0
202607,CNU,충남대학교,13,어린이,0,1
202607,CNU,충남대학교,14,어린이,1,0
202607,CNU,충남대학교,15,어린이,4,6
202607,CNU,충남대학교,16,어린이,1,0
202607,CNU,충남대학교,19,어린이,1,0
202607,CNU,충남대학교,06,청소년,4,1
202607,CNU,충남대학교,07,청소년,2,12
202607,CNU,충남대학교,08,청소년,3,17
202607,CNU,충남대학교,09,청소년,1,1
202607,CNU,충남대학교,10,청소년,5,4
202607,CNU,충남대학교,11,청소년,8,10
202607,CNU,충남대학교,12,청소년,10,21
202607,CNU,충남대학교,13,청소년,6,9
202607,CNU,충남대학교,14,청소년,13,15
202607,CNU,충남대학교,15,청소년,16,26
202607,CNU,충남대학교,16,청소년,31,25
202607,CNU,충남대학교,17,청소년,10,25
202607,CNU,충남대학교,18,청소년,13,21
202607,CNU,충남대학교,19,청소년,3,8
202607,CNU,충남대학교,20,청소년,3,4
202607,CNU,충남대학교,21,청소년,7,21
202607,CNU,충남대학교,22,청소년,10,7
202607,CNU,충남대학교,06,경로,3,31
202607,CNU,충남대학교,07,경로,5,16
202607,CNU,충남대학교,08,경로,14,10
202607,CNU,충남대학교,09,경로,17,23
202607,CNU,충남대학교,10,경로,31,32
202607,CNU,충남대학교,11,경로,25,24
202607,CNU,충남대학교,12,경로,25,18
202607,CNU,충남대학교,13,경로,20,11
202607,CNU,충남대학교,14,경로,36,19
202607,CNU,충남대학교,15,경로,51,36
202607,CNU,충남대학교,16,경로,62,26
202607,CNU,충남대학교,17,경로,7,13
202607,CNU,충남대학교,18,경로,8,4
202607,CNU,충남대학교,19,경로,6,2
202607,CNU,충남대학교,20,경로,1,2
202607,CNU,충남대학교,21,경로,1,9
202607,CNU,충남대학교,22,경로,2,4
202607,CNU,충남대학교,08,장애인,1,0
202607,CNU,충남대학교,10,장애인,1,0
202607,CNU,충남대학교,12,장애인,1,0
202607,CNU,충남대학교,13,장애인,0,1
202607,CNU,충남대학교,16,장애인,1,0
202607,CNU,충남대학교,17,장애인,0,2
202607,CNU,충남대학교,18,장애인,0,1
202607,CNU,충남대학교,10,국가유공자,2,0
202607,CNU,충남대학교,14,국가유공자,1,0
202607,CNU,충남대학교,15,국가유공자,7,0
202607,CNU,충남대학교,16,국가유공자,3,0
202607,CNU,충남대학교,06,일반인,29,10
202607,CNU,충남대학교,07,일반인,59,48
202607,CNU,충남대학교,08,일반인,89,159
202607,CNU,충남대학교,09,일반인,76,97
202607,CNU,충남대학교,10,일반인,63,65
202607,CNU,충남대학교,11,일반인,64,48
202607,CNU,충남대학교,12,일반인,105,94
202607,CNU,충남대학교,13,일반인,90,66
202607,CNU,충남대학교,14,일반인,76,54
202607,CNU,충남대학교,15,일반인,83,76
202607,CNU,충남대학교,16,일반인,149,67
202607,CNU,충남대학교,17,일반인,176,92
202607,CNU,충남대학교,18,일반인,201,94
202607,CNU,충남대학교,19,일반인,140,109
202607,CNU,충남대학교,20,일반인,100,41
202607,CNU,충남대학교,21,일반인,108,68
202607,CNU,충남대학교,22,일반인,125,55
202607,CNU,충남대학교,23,일반인,28,16
202607,CNU,충남대학교,10,어린이,1,0
202607,CNU,충남대학교,12,어린이,3,0
202607,CNU,충남대학교,13,어린이,2,2
202607,CNU,충남대학교,14,어린이,1,1
202607,CNU,충남대학교,15,어린이,3,0
202607,CNU,충남대학교,18,어린이,1,2
202607,CNU,충남대학교,19,어린이,1,0
202607,CNU,충남대학교,20,어린이,4,0
202607,CNU,충남대학교,07,청소년,2,1
202607,CNU,충남대학교,08,청소년,0,4
202607,CNU,충남대학교,09,청소년,5,5
202607,CNU,충남대학교,10,청소년,1,1
202607,CNU,충남대학교,11,청소년,9,7
202607,CNU,충남대학교,12,청소년,13,0
202607,CNU,충남대학교,13,청소년,4,8
202607,CNU,충남대학교,14,청소년,7,6
202607,CNU,충남대학교,15,청소년,15,2
202607,CNU,충남대학교,16,청소년,25,9
202607,CNU,충남대학교,17,청소년,8,9
202607,CNU,충남대학교,18,청소년,12,5
202607,CNU,충남대학교,19,청소년,13,4
202607,CNU,충남대학교,20,청소년,17,4
202607,CNU,충남대학교,21,청소년,13,7
202607,CNU,충남대학교,22,청소년,15,3
202607,CNU,충남대학교,23,청소년,2,3
202607,CNU,충남대학교,06,경로,24,0
202607,CNU,충남대학교,07,경로,23,34
202607,CNU,충남대학교,08,경로,21,10
202607,CNU,충남대학교,09,경로,17,8
202607,CNU,충남대학교,10,경로,9,6
202607,CNU,충남대학교,11,경로,10,8
202607,CNU,충남대학교,12,경로,14,15
202607,CNU,충남대학교,13,경로,18,16
202607,CNU,충남대학교,14,경로,12,10
202607,CNU,충남대학교,15,경로,14,19
202607,CNU,충남대학교,16,경로,10,17
202607,CNU,충남대학교,17,경로,6,11
202607,CNU,충남대학교,18,경로,10,15
202607,CNU,충남대학교,19,경로,4,12
202607,CNU,충남대학교,20,경로,2,7
202607,CNU,충남대학교,21,경로,4,5
202607,CNU,충남대학교,22,경로,0,2
202607,CNU,충남대학교,09,장애인,1,0
202607,CNU,충남대학교,16,국가유공자,1,0
202607,CNU,충남대학교,05,일반인,14,20
202607,CNU,충남대학교,06,일반인,271,24
202607,CNU,충남대학교,07,일반인,679,86
202607,CNU,충남대학교,08,일반인,808,262
202607,CNU,충남대학교,09,일반인,376,277
202607,CNU,충남대학교,10,일반인,405,202
202607,CNU,충남대학교,11,일반인,461,160
202607,CNU,충남대학교,12,일반인,686,277
202607,CNU,충남대학교,13,일반인,589,204
202607,CNU,충남대학교,14,일반인,546,199
202607,CNU,충남대학교,15,일반인,596,197
202607,CNU,충남대학교,16,일반인,737,250
202607,CNU,충남대학교,17,일반인,967,269
202607,CNU,충남대학교,18,일반인,1168,381
202607,CNU,충남대학교,19,일반인,819,217
202607,CNU,충남대학교,20,일반인,721,198
202607,CNU,충남대학교,21,일반인,827,209
202607,CNU,충남대학교,22,일반인,551,123
202607,CNU,충남대학교,08,어린이,1,1
202607,CNU,충남대학교,10,어린이,2,0
202607,CNU,충남대학교,11,어린이,1,0
202607,CNU,충남대학교,12,어린이,3,0
202607,CNU,충남대학교,13,어린이,2,4
202607,CNU,충남대학교,14,어린이,2,1
202607,CNU,충남대학교,15,어린이,0,2
202607,CNU,충남대학교,16,어린이,1,1
202607,CNU,충남대학교,17,어린이,1,3
202607,CNU,충남대학교,18,어린이,2,0
202607,CNU,충남대학교,19,어린이,3,0
202607,CNU,충남대학교,20,어린이,1,2
202607,CNU,충남대학교,21,어린이,0,2
202607,CNU,충남대학교,22,어린이,1,0
202607,CNU,충남대학교,06,청소년,8,0
202607,CNU,충남대학교,07,청소년,28,1
202607,CNU,충남대학교,08,청소년,11,12
202607,CNU,충남대학교,09,청소년,20,18
202607,CNU,충남대학교,10,청소년,20,2
202607,CNU,충남대학교,11,청소년,34,6
202607,CNU,충남대학교,12,청소년,45,15
202607,CNU,충남대학교,13,청소년,47,12
202607,CNU,충남대학교,14,청소년,28,7
202607,CNU,충남대학교,15,청소년,38,13
202607,CNU,충남대학교,16,청소년,92,16
202607,CNU,충남대학교,17,청소년,68,12
202607,CNU,충남대학교,18,청소년,59,13
202607,CNU,충남대학교,19,청소년,40,15
202607,CNU,충남대학교,20,청소년,18,9
202607,CNU,충남대학교,21,청소년,39,9
202607,CNU,충남대학교,22,청소년,30,5
202607,CNU,충남대학교,05,경로,1,0
202607,CNU,충남대학교,06,경로,31,7
202607,CNU,충남대학교,07,경로,28,3
202607,CNU,충남대학교,08,경로,96,11
202607,CNU,충남대학교,09,경로,79,9
202607,CNU,충남대학교,10,경로,118,32
202607,CNU,충남대학교,11,경로,68,19
202607,CNU,충남대학교,12,경로,86,20
202607,CNU,충남대학교,13,경로,69,20
202607,CNU,충남대학교,14,경로,77,17
202607,CNU,충남대학교,15,경로,148,28
202607,CNU,충남대학교,16,경로,47,16
202607,CNU,충남대학교,17,경로,46,16
202607,CNU,충남대학교,18,경로,31,17
202607,CNU,충남대학교,19,경로,44,12
202607,CNU,충남대학교,20,경로,16,3
202607,CNU,충남대학교,21,경로,25,2
202607,CNU,충남대학교,22,경로,6,0
202607,CNU,충남대학교,05,장애인,1,0
202607,CNU,충남대학교,06,장애인,1,0
202607,CNU,충남대학교,07,장애인,0,4
202607,CNU,충남대학교,10,장애인,1,0
202607,CNU,충남대학교,11,장애인,1,0
202607,CNU,충남대학교,12,장애인,2,1
202607,CNU,충남대학교,13,장애인,1,0
202607,CNU,충남대학교,14,장애인,0,1
202607,CNU,충남대학교,15,장애인,1,0
202607,CNU,충남대학교,16,장애인,1,0
202607,CNU,충남대학교,17,장애인,1,0
202607,CNU,충남대학교,18,장애인,1,0
202607,CNU,충남대학교,20,장애인,2,0
202607,CNU,충남대학교,21,장애인,1,0
202607,CNU,충남대학교,22,장애인,1,0
202607,CNU,충남대학교,12,국가유공자,0,2
202607,CNU,충남대학교,13,국가유공자,0,3
202607,CNU,충남대학교,17,국가유공자,1,0
202607,CNU,충남대학교,19,국가유공자,0,1
202607,CNU,충남대학교,05,일반인,4,9
202607,CNU,충남대학교,06,일반인,60,304
202607,CNU,충남대학교,07,일반인,154,770
202607,CNU,충남대학교,08,일반인,429,1153
202607,CNU,충남대학교,09,일반인,251,698
202607,CNU,충남대학교,10,일반인,211,619
202607,CNU,충남대학교,11,일반인,280,474
202607,CNU,충남대학교,12,일반인,253,555
202607,CNU,충남대학교,13,일반인,222,480
202607,CNU,충남대학교,14,일반인,213,472
202607,CNU,충남대학교,15,일반인,236,515
202607,CNU,충남대학교,16,일반인,275,673
202607,CNU,충남대학교,17,일반인,262,833
202607,CNU,충남대학교,18,일반인,442,1213
202607,CNU,충남대학교,19,일반인,223,718
202607,CNU,충남대학교,20,일반인,170,452
202607,CNU,충남대학교,21,일반인,221,506
202607,CNU,충남대학교,22,일반인,161,393
202607,CNU,충남대학교,23,일반인,58,70
202607,CNU,충남대학교,07,어린이,0,4
202607,CNU,충남대학교,08,어린이,0,3
202607,CNU,충남대학교,09,어린이,0,2
202607,CNU,충남대학교,10,어린이,1,4
202607,CNU,충남대학교,11,어린이,0,1
202607,CNU,충남대학교,12,어린이,1,2
202607,CNU,충남대학교,14,어린이,5,2
202607,CNU,충남대학교,15,어린이,0,1
202607,CNU,충남대학교,16,어린이,0,2
202607,CNU,충남대학교,17,어린이,3,1
202607,CNU,충남대학교,18,어린이,3,0
202607,CNU,충남대학교,19,어린이,0,2
202607,CNU,충남대학교,20,어린이,0,2
202607,CNU,충남대학교,21,어린이,1,0
202607,CNU,충남대학교,22,어린이,2,0
202607,CNU,충남대학교,23,어린이,1,0
202607,CNU,충남대학교,06,청소년,0,2
202607,CNU,충남대학교,07,청소년,2,10
202607,CNU,충남대학교,08,청소년,11,49
202607,CNU,충남대학교,09,청소년,10,53
202607,CNU,충남대학교,10,청소년,12,21
202607,CNU,충남대학교,11,청소년,10,27
202607,CNU,충남대학교,12,청소년,14,39
202607,CNU,충남대학교,13,청소년,11,39
202607,CNU,충남대학교,14,청소년,14,23
202607,CNU,충남대학교,15,청소년,12,45
202607,CNU,충남대학교,16,청소년,14,40
202607,CNU,충남대학교,17,청소년,10,42
202607,CNU,충남대학교,18,청소년,8,50
202607,CNU,충남대학교,19,청소년,8,32
202607,CNU,충남대학교,20,청소년,7,23
202607,CNU,충남대학교,21,청소년,2,42
202607,CNU,충남대학교,22,청소년,6,19
202607,CNU,충남대학교,23,청소년,2,1
202607,CNU,충남대학교,05,경로,0,29
202607,CNU,충남대학교,06,경로,14,234
202607,CNU,충남대학교,07,경로,45,114
202607,CNU,충남대학교,08,경로,48,134
202607,CNU,충남대학교,09,경로,53,139
202607,CNU,충남대학교,10,경로,75,138
202607,CNU,충남대학교,11,경로,68,108
202607,CNU,충남대학교,12,경로,63,130
202607,CNU,충남대학교,13,경로,47,145
202607,CNU,충남대학교,14,경로,40,78
202607,CNU,충남대학교,15,경로,45,167
202607,CNU,충남대학교,16,경로,38,121
202607,CNU,충남대학교,17,경로,20,90
202607,CNU,충남대학교,18,경로,8,94
202607,CNU,충남대학교,19,경로,6,58
202607,CNU,충남대학교,20,경로,8,50
202607,CNU,충남대학교,21,경로,4,50
202607,CNU,충남대학교,22,경로,2,18
202607,CNU,충남대학교,23,경로,1,1
202607,CNU,충남대학교,06,장애인,0,1
202607,CNU,충남대학교,08,장애인,0,1
202607,CNU,충남대학교,10,장애인,1,0
202607,CNU,충남대학교,12,장애인,1,0
202607,CNU,충남대학교,13,장애인,0,1
202607,CNU,충남대학교,16,장애인,2,1
202607,CNU,충남대학교,17,장애인,1,3
202607,CNU,충남대학교,18,장애인,2,0
202607,CNU,충남대학교,19,장애인,6,1
202607,CNU,충남대학교,20,장애인,1,3
202607,CNU,충남대학교,21,장애인,0,6
202607,CNU,충남대학교,22,장애인,0,6
202607,CNU,충남대학교,23,장애인,0,3
202607,CNU,충남대학교,08,국가유공자,0,4
202607,CNU,충남대학교,09,국가유공자,0,2
202607,CNU,충남대학교,10,국가유공자,0,2
202607,CNU,충남대학교,12,국가유공자,1,0
202607,CNU,충남대학교,13,국가유공자,0,1
202607,CNU,충남대학교,14,국가유공자,0,1
202607,CNU,충남대학교,15,국가유공자,0,4
202607,CNU,충남대학교,16,국가유공자,0,9
202607,CNU,충남대학교,17,국가유공자,1,1
202607,CNU,충남대학교,18,국가유공자,1,1
202607,CNU,충남대학교,19,국가유공자,0,1
202607,CNU,충남대학교,21,국가유공자,1,0
202607,CNU,충남대학교,05,일반인,0,4
202607,CNU,충남대학교,06,일반인,39,24
202607,CNU,충남대학교,07,일반인,244,38
202607,CNU,충남대학교,08,일반인,400,94
202607,CNU,충남대학교,09,일반인,302,39
202607,CNU,충남대학교,10,일반인,130,39
202607,CNU,충남대학교,11,일반인,121,37
202607,CNU,충남대학교,12,일반인,206,63
202607,CNU,충남대학교,13,일반인,109,64
202607,CNU,충남대학교,14,일반인,200,79
202607,CNU,충남대학교,15,일반인,116,48
202607,CNU,충남대학교,16,일반인,162,62
202607,CNU,충남대학교,17,일반인,197,57
202607,CNU,충남대학교,18,일반인,177,124
202607,CNU,충남대학교,19,일반인,103,48
202607,CNU,충남대학교,20,일반인,107,28
202607,CNU,충남대학교,21,일반인,94,33
202607,CNU,충남대학교,22,일반인,123,22
202607,CNU,충남대학교,10,어린이,3,0
202607,CNU,충남대학교,12,어린이,3,1
202607,CNU,충남대학교,13,어린이,0,3
202607,CNU,충남대학교,14,어린이,0,1
202607,CNU,충남대학교,16,어린이,1,2
202607,CNU,충남대학교,17,어린이,2,3
202607,CNU,충남대학교,18,어린이,2,0
202607,CNU,충남대학교,20,어린이,1,0
202607,CNU,충남대학교,21,어린이,2,0
202607,CNU,충남대학교,07,청소년,1,0
202607,CNU,충남대학교,08,청소년,9,1
202607,CNU,충남대학교,09,청소년,12,2
202607,CNU,충남대학교,10,청소년,2,1
202607,CNU,충남대학교,11,청소년,6,7
202607,CNU,충남대학교,12,청소년,15,6
202607,CNU,충남대학교,13,청소년,12,2
202607,CNU,충남대학교,14,청소년,16,8
202607,CNU,충남대학교,15,청소년,5,6
202607,CNU,충남대학교,16,청소년,14,5
202607,CNU,충남대학교,17,청소년,9,7
202607,CNU,충남대학교,18,청소년,7,7
202607,CNU,충남대학교,19,청소년,13,4
202607,CNU,충남대학교,20,청소년,5,3
202607,CNU,충남대학교,21,청소년,5,1
202607,CNU,충남대학교,22,청소년,2,1
202607,CNU,충남대학교,05,경로,1,0
202607,CNU,충남대학교,06,경로,11,4
202607,CNU,충남대학교,07,경로,6,3
202607,CNU,충남대학교,08,경로,16,6
202607,CNU,충남대학교,09,경로,21,26
202607,CNU,충남대학교,10,경로,12,14
202607,CNU,충남대학교,11,경로,20,23
202607,CNU,충남대학교,12,경로,28,22
202607,CNU,충남대학교,13,경로,17,15
202607,CNU,충남대학교,14,경로,21,28
202607,CNU,충남대학교,15,경로,18,11
202607,CNU,충남대학교,16,경로,21,13
202607,CNU,충남대학교,17,경로,33,19
202607,CNU,충남대학교,18,경로,22,12
202607,CNU,충남대학교,19,경로,7,8
202607,CNU,충남대학교,20,경로,6,2
202607,CNU,충남대학교,21,경로,4,8
202607,CNU,충남대학교,22,경로,1,0
202607,CNU,충남대학교,08,장애인,1,0
202607,CNU,충남대학교,11,장애인,1,0
202607,CNU,충남대학교,12,국가유공자,1,0
202607,CNU,충남대학교,06,일반인,43,63
202607,CNU,충남대학교,07,일반인,56,52
202607,CNU,충남대학교,08,일반인,89,123
202607,CNU,충남대학교,09,일반인,65,167
202607,CNU,충남대학교,10,일반인,70,162
202607,CNU,충남대학교,11,일반인,44,95
202607,CNU,충남대학교,12,일반인,82,165
202607,CNU,충남대학교,13,일반인,52,138
202607,CNU,충남대학교,14,일반인,56,166
